Id,Total words,Average words per sentence,Total OOV words,Most common word unigram,Most common word bigram,Most common word trigram
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
150,628,17.942857142857143,172,"(11, 4, 1)","(11, 4, 1)","(11, 4, 1)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
151,414,14.785714285714286,64,"(8, 5, 2)","(8, 5, 2)","(8, 5, 2)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
145,303,21.642857142857142,65,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
179,488,16.82758620689655,116,"(21, 6, 2)","(21, 6, 2)","(21, 6, 2)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
192,386,14.296296296296296,72,"(5, 3, 1)","(5, 3, 1)","(5, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
186,298,17.529411764705884,65,"(4, 3, 1)","(4, 3, 1)","(4, 3, 1)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
227,492,22.363636363636363,124,"(18, 2, 2)","(18, 2, 2)","(18, 2, 2)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
233,317,19.8125,57,"(10, 9, 3)","(10, 9, 3)","(10, 9, 3)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
219,332,23.714285714285715,61,"(6, 2, 1)","(6, 2, 1)","(6, 2, 1)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
225,199,19.9,35,"(6, 4, 2)","(6, 4, 2)","(6, 4, 2)"
